Park,ParkLatitude,ParkLongitude,Venue,VenueLatitude,VenueLongitude,VenueCategory,Distance
Interbay Golf,47.643753,-122.378455,Homegrown,47.638472329072904,-122.35704759128632,Sandwich Place,1712.382767883899
Interbay Golf,47.643753,-122.378455,Nikos Gyros,47.63929206862733,-122.39841065103985,Greek Restaurant,1579.3835211160763
Interbay Golf,47.643753,-122.378455,Eden Hill,47.638697920609744,-122.35703352909904,Restaurant,1704.9401206973216
Interbay Golf,47.643753,-122.378455,Mulleady's Irish Pub,47.64833388727653,-122.38343473708728,Irish Pub,631.9758218746813
Interbay Golf,47.643753,-122.378455,Teriyaki Bowl,47.65783546275801,-122.3891920030317,Japanese Restaurant,1761.3094821223901
Interbay Golf,47.643753,-122.378455,Palisade Restaurant,47.630288595047205,-122.39156356239815,Seafood Restaurant,1792.0456366779326
Interbay Golf,47.643753,-122.378455,Mezcaleria Oaxaca,47.63789916194294,-122.35722965903268,Mexican Restaurant,1722.599178538728
Interbay Golf,47.643753,-122.378455,Caffe Ladro,47.638644015700386,-122.35709004316857,Café,1702.9220850138197
Interbay Golf,47.643753,-122.378455,Frēlard Pizza Company,47.65629890092227,-122.36177678705424,Pizza Place,1875.0406588538026
Interbay Golf,47.643753,-122.378455,Curbside,47.64949141158309,-122.35884578545452,Food Truck,1605.5239163762083
Interbay Golf,47.643753,-122.378455,Malena's Taco Shop,47.63963466092469,-122.36595650195822,Mexican Restaurant,1044.8239215887547
Interbay Golf,47.643753,-122.378455,Petit Pierre Bakery,47.63970074658058,-122.39868155894344,Bakery,1585.2091748216806
Interbay Golf,47.643753,-122.378455,Bounty Kitchen,47.63834554866865,-122.35669142088564,Restaurant,1742.3632644911343
Interbay Golf,47.643753,-122.378455,Mondello Ristorante Italiano,47.640290047317116,-122.39966434663914,Italian Restaurant,1639.523589771059
Interbay Golf,47.643753,-122.378455,Taco Time,47.62959096201703,-122.37172222161024,Taco Place,1653.872943747442
Interbay Golf,47.643753,-122.378455,The Walrus and the Carpenter,47.66362269861367,-122.3801155646005,Seafood Restaurant,2212.7035562806445
Interbay Golf,47.643753,-122.378455,Revel WC,47.652014,-122.353926,Korean Restaurant,2059.107119178811
Interbay Golf,47.643753,-122.378455,Canlis,47.64306413335886,-122.34675376094124,American Restaurant,2383.203805562194
Interbay Golf,47.643753,-122.378455,El Camion,47.65903752503237,-122.36501112031759,Taco Place,1976.8679190371256
Interbay Golf,47.643753,-122.378455,Betty,47.63266360982503,-122.35718888906577,Restaurant,2018.4046476626381
Interbay Golf,47.643753,-122.378455,Staple & Fancy Mercantile,47.663631742659504,-122.38007239899765,New American Restaurant,2213.5271400351917
Interbay Golf,47.643753,-122.378455,Ballard Pizza Co.,47.66453293448522,-122.38110040280718,Pizza Place,2318.9189529106948
Interbay Golf,47.643753,-122.378455,Tuk Tuk Thai,47.648277,-122.37853,Thai Restaurant,503.0254144411838
Interbay Golf,47.643753,-122.378455,Top Pot Doughnuts,47.63223624378161,-122.36169958145749,Donut Shop,1795.8122122170294
Interbay Golf,47.643753,-122.378455,Pomerol,47.65265834721274,-122.35649026588749,French Restaurant,1924.4842993212017
Interbay Golf,47.643753,-122.378455,Icebox Grocery,47.636153727041254,-122.37045954667484,Sandwich Place,1036.7456084617045
Interbay Golf,47.643753,-122.378455,Tarsan i Jane,47.656422002729705,-122.36198948535342,Spanish Restaurant,1874.6611976640008
Interbay Golf,47.643753,-122.378455,Le Rêve Bakery & Café,47.634984875956796,-122.35717931622186,Bakery,1872.5212545202958
Interbay Golf,47.643753,-122.378455,Flair Taco Truck,47.652191168727796,-122.35434532600328,Food Truck,2039.940279858825
Interbay Golf,47.643753,-122.378455,Evergreens,47.64941888975278,-122.34813966132334,Salad Place,2363.2099197884886
Interbay Golf,47.643753,-122.378455,Mean Sandwich,47.663772658876475,-122.37680668420288,Sandwich Place,2229.2990740030114
Interbay Golf,47.643753,-122.378455,Shawn O'Donnell's,47.651457956005146,-122.350164706388,Irish Pub,2291.6515611416175
Interbay Golf,47.643753,-122.378455,Eve,47.649514707868434,-122.3492896642033,New American Restaurant,2283.0132483028706
Interbay Golf,47.643753,-122.378455,Cycle Dogs,47.66418197057149,-122.3770326653872,Hot Dog Joint,2273.878083992193
Interbay Golf,47.643753,-122.378455,5 Spot,47.63254988309828,-122.35690826014113,Breakfast Spot,2042.8282997739236
Interbay Golf,47.643753,-122.378455,Magic Dragon,47.635622735982345,-122.37665142661317,Chinese Restaurant,914.0527921798438
Interbay Golf,47.643753,-122.378455,Queen Anne Cafe,47.637817834681655,-122.35714044523688,American Restaurant,1732.2333732953448
Interbay Golf,47.643753,-122.378455,Bay Cafe - Fishermen's Terminal,47.65574511807368,-122.38040286516144,Diner,1341.3326461583326
Interbay Golf,47.643753,-122.378455,Elliott Bay Pizza Company,47.63769475906447,-122.35707034311001,Pizza Place,1742.3509241748675
Interbay Golf,47.643753,-122.378455,Zeeks Pizza,47.64864,-122.35606999999999,Pizza Place,1767.4691847960796
Interbay Golf,47.643753,-122.378455,Drunky's Two Shoe BBQ,47.657327711975746,-122.36348858442659,BBQ Joint,1882.074667191192
Interbay Golf,47.643753,-122.378455,MOD Pizza,47.64993920000001,-122.350029,Pizza Place,2243.7572173294525
Interbay Golf,47.643753,-122.378455,Orrapin Thai,47.638453259212426,-122.35656641557124,Thai Restaurant,1747.1055717019274
Interbay Golf,47.643753,-122.378455,Cafe Turko,47.64924034428274,-122.34701050922804,Turkish Restaurant,2440.0468388683653
Interbay Golf,47.643753,-122.378455,Kin Len Thai Night Bites,47.651142,-122.350212,Thai Restaurant,2275.444578516661
Interbay Golf,47.643753,-122.378455,Roxy's Diner,47.65201551721047,-122.35277564202988,Diner,2136.881070577926
Interbay Golf,47.643753,-122.378455,19 Gold,47.651485,-122.35043999999999,Taiwanese Restaurant,2273.615533527512
Interbay Golf,47.643753,-122.378455,Via Tribunali,47.63225947149072,-122.36136527766216,Italian Restaurant,1811.691481685743
Interbay Golf,47.643753,-122.378455,Top Pot Doughnuts,47.662873084286296,-122.37418127844528,Donut Shop,2149.946890179218
Interbay Golf,47.643753,-122.378455,Tenth West,47.636112673219,-122.37052031955805,Café,1037.838759658172
Interbay Golf,47.643753,-122.378455,Pel'Meni Dumpling Tzar,47.651068770884905,-122.35035494230381,Dumpling Restaurant,2262.4942387727247
Interbay Golf,47.643753,-122.378455,Seattle Biscuit Company,47.65621,-122.362396,Café,1836.813741636979
Interbay Golf,47.643753,-122.378455,The Masonry,47.64951326543692,-122.3486058831003,Pizza Place,2332.3247243112623
Interbay Golf,47.643753,-122.378455,El Camino,47.65054377197718,-122.35091284926642,Mexican Restaurant,2202.7568659161834
Interbay Golf,47.643753,-122.378455,Flying Apron Bakery,47.6510215108968,-122.34986843730465,Bakery,2294.785458505404
Interbay Golf,47.643753,-122.378455,Queen Margherita,47.63933015272961,-122.39775629387907,Pizza Place,1531.4143071783183
Interbay Golf,47.643753,-122.378455,Giddy Up Burgers & Greens,47.66214295111249,-122.36782331413806,Burger Joint,2195.1212997814523
Interbay Golf,47.643753,-122.378455,The Dish Cafe,47.66027961326462,-122.36589823724724,Breakfast Spot,2065.489089062949
Interbay Golf,47.643753,-122.378455,Peasant Food Manifesto,47.66537531396831,-122.3733843290741,Food Truck,2434.037871827643
Interbay Golf,47.643753,-122.378455,Serendipity Café,47.63977750828558,-122.39944225092222,Café,1637.766170952437
Interbay Golf,47.643753,-122.378455,Sushi Samurai,47.63530523522399,-122.3570736586815,Sushi Restaurant,1861.0726358744823
Interbay Golf,47.643753,-122.378455,ZapVerr,47.64993696221103,-122.34974165101488,Thai Restaurant,2264.2414561724113
Interbay Golf,47.643753,-122.378455,The Backdoor,47.652335228849964,-122.352755901177,American Restaurant,2153.7263178095186
Interbay Golf,47.643753,-122.378455,Blue Heron,47.655910340512676,-122.38673949049051,Sandwich Place,1488.1093633702908
Interbay Golf,47.643753,-122.378455,Little Chinooks,47.65548651295175,-122.38070038587091,Fish & Chips Shop,1315.4347660861781
Interbay Golf,47.643753,-122.378455,The Gerald,47.665970401659,-122.38262700154031,New American Restaurant,2490.013258709412
Interbay Golf,47.643753,-122.378455,The Habit Burger Grill,47.66235294077221,-122.36924178125038,Burger Joint,2180.758988644548
Interbay Golf,47.643753,-122.378455,Pho Than Brothers,47.649704264710806,-122.3500004984655,Asian Restaurant,2237.9384963674897
Interbay Golf,47.643753,-122.378455,Einstein Bros. Bagels,47.64963973680457,-122.36444792453828,Bagel Shop,1239.324707583439
Interbay Golf,47.643753,-122.378455,Jai Thai,47.6503858986195,-122.35000936183536,Thai Restaurant,2260.8624480681524
Interbay Golf,47.643753,-122.378455,Five Hooks Fish Grill,47.63952376057596,-122.35673141244357,Seafood Restaurant,1698.703758824254
Interbay Golf,47.643753,-122.378455,Sully's,47.634355034277135,-122.35714705152144,Irish Pub,1911.9530878809258
Interbay Golf,47.643753,-122.378455,Ying Thai Kitchen,47.639036874805534,-122.35682961681684,Thai Restaurant,1707.4609902671382
Interbay Golf,47.643753,-122.378455,35th Street Bistro,47.65035370561967,-122.34945971566671,French Restaurant,2298.7951132447515
Interbay Golf,47.643753,-122.378455,The Egg & Us - Seattle,47.662586096712396,-122.3745435535733,Breakfast Spot,2114.4482190749522
Interbay Golf,47.643753,-122.378455,Agrodolce,47.65038523577004,-122.34928183725864,Italian Restaurant,2312.579022562113
Interbay Golf,47.643753,-122.378455,Highliner Public House,47.65527425007737,-122.37995494217024,American Restaurant,1285.9201386657182
Interbay Golf,47.643753,-122.378455,Domani Pizzeria And Restaurant,47.63279484878851,-122.35714458062306,Pizza Place,2012.1717478502278
Interbay Golf,47.643753,-122.378455,El Ranchon,47.63966396952904,-122.40182286330574,Mexican Restaurant,1813.7773117649963
Interbay Golf,47.643753,-122.378455,Sinbad Express,47.65126287511215,-122.35095425174366,Mediterranean Restaurant,2228.528410622829
Interbay Golf,47.643753,-122.378455,Subway,47.64974811565417,-122.36415723872507,Sandwich Place,1264.2343133655006
Interbay Golf,47.643753,-122.378455,Swel,47.65066302553606,-122.3517869544055,Restaurant,2145.888746845482
Interbay Golf,47.643753,-122.378455,Thai Fusion,47.649221878109856,-122.35662023734746,Thai Restaurant,1749.5867075526385
Interbay Golf,47.643753,-122.378455,Triangle Tavern,47.650949941556476,-122.35087278355272,Food,2221.4418418639443
Interbay Golf,47.643753,-122.378455,Queen Bee Cafe,47.63229921449483,-122.36022149090375,Café,1870.58774358023
Interbay Golf,47.643753,-122.378455,Ichiro Sushi & Teriyaki,47.6406451088129,-122.39836109552792,Japanese Restaurant,1535.1370537728844
Interbay Golf,47.643753,-122.378455,SUBWAY,47.650121677538465,-122.35827414991408,Sandwich Place,1673.441710488922
Interlaken Park,47.636257,-122.308316,Vios Cafe and Market Place,47.626951932892354,-122.30743594602171,Greek Restaurant,1036.6787408167813
Interlaken Park,47.636257,-122.308316,Macrina Bakery & Cafe,47.62660460089241,-122.30710549687096,Bakery,1077.0333142699285
Interlaken Park,47.636257,-122.308316,Cafe Lago,47.6396977895486,-122.30225550533683,Italian Restaurant,594.7769906077266
Interlaken Park,47.636257,-122.308316,Mammoth,47.64220906730317,-122.32603027181642,Sandwich Place,1486.5499976329088
Interlaken Park,47.636257,-122.308316,Cicchetti,47.63809505791794,-122.32639227606501,Italian Restaurant,1373.6662125933526
Interlaken Park,47.636257,-122.308316,Monsoon,47.624790698446255,-122.3073497336278,Vietnamese Restaurant,1276.9260422049651
Interlaken Park,47.636257,-122.308316,Little Lago,47.647499958918466,-122.31771788276757,Deli / Bodega,1435.8487094885422
Interlaken Park,47.636257,-122.308316,Grand Central Bakery,47.63449138947322,-122.32513964833818,Bakery,1279.441247532827
Interlaken Park,47.636257,-122.308316,Nuflours,47.62391104219923,-122.31256778891444,Bakery,1409.3670063699512
Interlaken Park,47.636257,-122.308316,Pagliacci Pizza,47.641486007118175,-122.31994059302973,Pizza Place,1049.3086318917883
Interlaken Park,47.636257,-122.308316,Coastal Kitchen,47.62280358366865,-122.31287788001616,Seafood Restaurant,1534.5846868012177
Interlaken Park,47.636257,-122.308316,Spice Waala,47.62172,-122.31266000000001,Indian Restaurant,1648.9149030681301
Interlaken Park,47.636257,-122.308316,Bakery Nouveau,47.619882883320095,-122.3130269425024,Bakery,1854.6373472792027
Interlaken Park,47.636257,-122.308316,Cafe Flora,47.62402391742286,-122.29531001497213,Vegetarian / Vegan Restaurant,1674.932395468766
Interlaken Park,47.636257,-122.308316,Lionhead,47.6248805997334,-122.32082398938965,Szechuan Restaurant,1575.9405808082909
Interlaken Park,47.636257,-122.308316,Rocket Taco,47.6245685,-122.30700209999999,Taco Place,1303.310349760754
Interlaken Park,47.636257,-122.308316,Sushi Kappo Tamura,47.648665888438295,-122.32339821378416,Sushi Restaurant,1785.432333645502
Interlaken Park,47.636257,-122.308316,Simply Soulful Cafe & Espresso,47.624169611383294,-122.29486829978771,Southern / Soul Food Restaurant,1681.546279975362
Interlaken Park,47.636257,-122.308316,Top Pot Doughnuts,47.62462984576327,-122.32546961676249,Donut Shop,1825.7185190603586
Interlaken Park,47.636257,-122.308316,Luc,47.623549818161145,-122.29624141078844,French Restaurant,1679.172822057777
Interlaken Park,47.636257,-122.308316,Two Doors Down,47.62005082513051,-122.30139839075535,American Restaurant,1875.3659217486904
Interlaken Park,47.636257,-122.308316,Altura,47.62476315768852,-122.32110285568831,Italian Restaurant,1598.9488005466703
Interlaken Park,47.636257,-122.308316,Abay Ethiopian Restaurant,47.6412303103596,-122.3200447153544,Ethiopian Restaurant,1040.4493868733987
Interlaken Park,47.636257,-122.308316,Tacos Chukis,47.62051963308049,-122.32151554380064,Taco Place,2011.4079761439862
Interlaken Park,47.636257,-122.308316,Aviv Hummus Bar,47.6187671511809,-122.31286189148885,Mediterranean Restaurant,1974.364007915682
Interlaken Park,47.636257,-122.308316,Barjot,47.625701,-122.326748,Café,1815.609947334831
Interlaken Park,47.636257,-122.308316,Bar Cantinetta,47.62384778382365,-122.29555937210958,Italian Restaurant,1680.1096113045367
Interlaken Park,47.636257,-122.308316,Nishino,47.62681457343405,-122.29180317016012,Sushi Restaurant,1625.5164787027763
Interlaken Park,47.636257,-122.308316,Sebi's Bistro,47.651358993812906,-122.32141047503843,Eastern European Restaurant,1946.119282090646
Interlaken Park,47.636257,-122.308316,Kin Dee,47.61917800000001,-122.302208,Thai Restaurant,1953.6019951841859
Interlaken Park,47.636257,-122.308316,Harry's Fine Foods,47.624402,-122.326771,Restaurant,1913.4134530202978
Interlaken Park,47.636257,-122.308316,Cook Weaver,47.62510170196057,-122.32178191972945,Restaurant,1600.7943549349875
Interlaken Park,47.636257,-122.308316,Voilà!,47.6235752587822,-122.29594094428423,French Restaurant,1689.12199604675
Interlaken Park,47.636257,-122.308316,The Harvest Vine,47.62260678861378,-122.297299960312,Spanish Restaurant,1728.821936454107
Interlaken Park,47.636257,-122.308316,Single Shot,47.62468755431367,-122.32543068483751,American Restaurant,1819.1103708699645
Interlaken Park,47.636257,-122.308316,Le Messe,47.63591353244978,-122.32587570845034,Restaurant,1320.1410255590406
Interlaken Park,47.636257,-122.308316,Le Fournil,47.650952634042,-122.3218201739864,Café,1923.3378132505186
Interlaken Park,47.636257,-122.308316,Queen Bee Cafe,47.618578078237675,-122.30358843970993,Café,1997.4556825765733
Interlaken Park,47.636257,-122.308316,b~side,47.620753,-122.325622,Food Stand,2159.461786724378
Interlaken Park,47.636257,-122.308316,Arosa Cafe,47.6262604,-122.2914375,Café,1686.5512602956485
Interlaken Park,47.636257,-122.308316,Dick's Drive-In,47.61932650656535,-122.32107584876735,Burger Joint,2112.610560727123
Interlaken Park,47.636257,-122.308316,Annapurna Cafe,47.6185916562865,-122.32094848642015,Indian Restaurant,2181.543970892692
Interlaken Park,47.636257,-122.308316,Belle Epicurean,47.62610109691619,-122.29214129823664,Bakery,1659.1408690503815
Interlaken Park,47.636257,-122.308316,Rione XIII,47.62206240881665,-122.31280586647922,Italian Restaurant,1613.872691111036
Interlaken Park,47.636257,-122.308316,Agua Verde Cafe,47.65163409310244,-122.3143551757222,Mexican Restaurant,1768.8702735725683
Interlaken Park,47.636257,-122.308316,Lake Union Cafe,47.64937704175839,-122.32294783085041,Café,1826.6421815178176
Interlaken Park,47.636257,-122.308316,Terry's 14 Carrot Cafe,47.63992311069715,-122.32602577814957,Sandwich Place,1391.8387824734
Interlaken Park,47.636257,-122.308316,Pagliacci Pizza,47.625605648911744,-122.2927243136339,Pizza Place,1666.0093782073357
Interlaken Park,47.636257,-122.308316,Due' Cucina Italiana,47.62243120000001,-122.3205861,Italian Restaurant,1792.6022704432223
Interlaken Park,47.636257,-122.308316,Bar Cotto,47.61508819565661,-122.31280914887527,Italian Restaurant,2377.7184052637917
Interlaken Park,47.636257,-122.308316,Wedgwood II Vegetarian Thai,47.62265786482233,-122.32084083972204,Thai Restaurant,1781.08245836388
Interlaken Park,47.636257,-122.308316,Spinasse,47.6150499,-122.31442,Italian Restaurant,2402.0920267489973
Interlaken Park,47.636257,-122.308316,Kedai Makan,47.61786262553451,-122.3267291671212,Malay Restaurant,2469.4054649810846
Interlaken Park,47.636257,-122.308316,Crumble & Flake,47.617788472054656,-122.32604945446043,Bakery,2448.0518772978658
Interlaken Park,47.636257,-122.308316,Momiji,47.614866128250334,-122.31669430946894,Sushi Restaurant,2460.2641097419705
Interlaken Park,47.636257,-122.308316,White Swan,47.62910793116973,-122.33182702777823,Seafood Restaurant,1937.4887139388172
Interlaken Park,47.636257,-122.308316,Carmelo’s Tacos,47.61883828927761,-122.32512895096056,Taco Place,2312.4776217330123
Interlaken Park,47.636257,-122.308316,Westward,47.65167823490946,-122.32891236313513,Seafood Restaurant,2309.7040895207097
Interlaken Park,47.636257,-122.308316,Glo's,47.619366322103545,-122.32460463015234,Breakfast Spot,2241.7720477205166
